city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,4,104,1.0
city_75,Male,No relevent experience,Full time course,Graduate,STEM,15,1000-4999,NGO,1,25,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,3,102,0.0
city_103,Male,Has relevent experience,Full time course,Masters,STEM,11,10000-11000,Pvt Ltd,5,84,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0,27,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1-9,Pvt Ltd,1,38,0.0
city_104,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,5,45,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000-11000,Pvt Ltd,1,21,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,50-99,Pvt Ltd,5,88,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10-49,Pvt Ltd,4,27,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,136,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000-11000,Pvt Ltd,3,39,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Funded Startup,1,42,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1000-4999,Other,5,161,0.0
city_16,Female,No relevent experience,Full time course,Graduate,Other,5,10-49,Pvt Ltd,1,127,0.0
city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,0,2,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,50-99,Pvt Ltd,0,60,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,1,10,0.0
city_103,Male,No relevent experience,no_enrollment,Masters,Business Degree,2,5000-9999,Pvt Ltd,2,36,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,0,50-99,Pvt Ltd,3,51,1.0
city_23,Male,Has relevent experience,no_enrollment,High School,STEM,5,50-99,Pvt Ltd,2,34,0.0
city_83,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,37,0.0
city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,26,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000-11000,Pvt Ltd,5,111,0.0
city_21,Male,Has relevent experience,Full time course,Masters,STEM,11,10000-11000,Pvt Ltd,3,91,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,3,10,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1-9,Early Stage Startup,1,35,0.0
city_114,Male,No relevent experience,no_enrollment,High School,STEM,3,50-99,Pvt Ltd,1,49,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,NGO,1,21,0.0
city_67,Male,No relevent experience,Full time course,High School,STEM,4,50-99,Pvt Ltd,0,17,0.0
city_16,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,42,1.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,No Major,19,10-49,Pvt Ltd,5,42,0.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,1,44,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,24,0.0
city_21,Male,Has relevent experience,no_enrollment,High School,STEM,10,50-99,Pvt Ltd,1,48,1.0
city_21,Male,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,0,51,1.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000-11000,Pvt Ltd,1,96,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,5,192,1.0
city_21,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,NGO,1,53,1.0
city_103,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,132,1.0
city_21,Female,Has relevent experience,Full time course,Graduate,STEM,19,50-99,Pvt Ltd,1,28,1.0
city_160,Male,No relevent experience,Full time course,High School,STEM,3,50-99,Public Sector,1,53,1.0
city_75,Male,No relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,30,0.0
city_23,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000-11000,Public Sector,2,78,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,20,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,No Major,21,50-99,Pvt Ltd,1,95,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,7,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,NGO,1,154,0.0
city_136,Male,Has relevent experience,no_enrollment,Phd,STEM,18,10-49,Pvt Ltd,1,256,0.0
city_114,Male,Has relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,1,24,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10-49,Pvt Ltd,1,24,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,2,50,1.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000-11000,Pvt Ltd,5,42,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,50,0.0
city_101,Male,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,36,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000-11000,Pvt Ltd,1,176,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21,50-99,Pvt Ltd,3,304,0.0
city_19,Female,No relevent experience,Full time course,High School,STEM,4,50-99,Pvt Ltd,0,152,1.0
city_103,Male,No relevent experience,Part time course,Graduate,STEM,5,10000-11000,Pvt Ltd,1,39,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,50,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,NGO,1,74,0.0
city_61,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,1,75,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,0,100-500,NGO,1,34,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,500-999,Pvt Ltd,5,149,0.0
city_27,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Funded Startup,5,110,0.0
city_57,Male,No relevent experience,Full time course,High School,STEM,5,50-99,Pvt Ltd,0,19,0.0
city_103,Male,No relevent experience,Full time course,Masters,Humanities,21,50-99,Pvt Ltd,1,35,0.0
city_21,Female,No relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,2,43,1.0
city_11,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,138,0.0
city_138,Male,No relevent experience,Full time course,Masters,STEM,3,1-9,Public Sector,1,28,0.0
city_65,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1-9,Pvt Ltd,5,15,0.0
city_173,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,6,0.0
city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,100,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Other,5,56,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0,34,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,21,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,74,1.0
city_14,Male,No relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,2,8,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000-11000,Pvt Ltd,5,78,0.0
city_103,Male,Has relevent experience,no_enrollment,Phd,STEM,21,50-99,Pvt Ltd,5,65,0.0
city_165,Male,No relevent experience,no_enrollment,Primary School,STEM,12,50-99,Pvt Ltd,1,15,0.0
city_114,Male,Has relevent experience,no_enrollment,High School,STEM,8,10000-11000,Pvt Ltd,2,85,0.0
city_103,Male,No relevent experience,no_enrollment,Primary School,STEM,5,50-99,Pvt Ltd,0,15,0.0
city_36,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Public Sector,1,18,0.0
city_90,Male,Has relevent experience,no_enrollment,High School,STEM,7,1-9,Funded Startup,1,48,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000-11000,Pvt Ltd,1,10,0.0
city_136,Male,Has relevent experience,no_enrollment,Phd,STEM,19,50-99,Pvt Ltd,4,314,0.0
city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,3,8,0.0
city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,114,0.0
city_136,Male,No relevent experience,Part time course,Graduate,STEM,8,10000-11000,Pvt Ltd,2,6,0.0
city_101,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,332,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Funded Startup,1,212,0.0
city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1-9,Pvt Ltd,5,18,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000-11000,Pvt Ltd,3,26,0.0
city_65,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,0,134,0.0
city_116,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,2,144,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,5,21,0.0
city_16,Male,No relevent experience,Full time course,High School,STEM,9,50-99,Pvt Ltd,1,79,0.0
city_118,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,4,4,0.0
city_104,Male,No relevent experience,Part time course,High School,STEM,3,50-99,Funded Startup,1,22,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,2,85,0.0
city_116,Male,Has relevent experience,no_enrollment,Phd,STEM,9,100-500,NGO,0,10,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,5,41,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,62,1.0
city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,105,0.0
city_136,Male,Has relevent experience,Part time course,Masters,STEM,9,10000-11000,Pvt Ltd,1,112,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,66,0.0
city_104,Male,Has relevent experience,no_enrollment,High School,STEM,7,50-99,Pvt Ltd,4,72,0.0
city_73,Male,Has relevent experience,Part time course,Masters,STEM,3,100-500,Pvt Ltd,2,69,0.0
city_136,Male,Has relevent experience,Full time course,Graduate,STEM,21,50-99,Public Sector,1,14,0.0
city_65,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1-9,Pvt Ltd,3,30,0.0
city_136,Male,No relevent experience,no_enrollment,Phd,STEM,12,5000-9999,Public Sector,2,74,1.0
city_103,Male,No relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,1,16,1.0
city_83,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10-49,Early Stage Startup,2,288,0.0
city_100,Male,No relevent experience,no_enrollment,Graduate,STEM,0,50-99,Pvt Ltd,0,56,1.0
city_21,Male,Has relevent experience,Full time course,Masters,STEM,4,1000-4999,Pvt Ltd,1,320,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,3,192,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,10-49,Pvt Ltd,2,49,0.0
city_100,Male,No relevent experience,Full time course,Masters,STEM,7,1-9,Public Sector,2,64,0.0
city_33,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10-49,Public Sector,1,44,1.0
city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,1,4,1.0
city_150,Other,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,0,143,1.0
city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,24,1.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,1,95,0.0
city_21,Male,No relevent experience,Full time course,Masters,STEM,5,1-9,Pvt Ltd,5,7,1.0
city_103,Male,No relevent experience,no_enrollment,Graduate,Other,14,100-500,Pvt Ltd,5,166,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,3,1.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,10000-11000,Pvt Ltd,2,22,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000-11000,Pvt Ltd,5,81,1.0
city_123,Male,Has relevent experience,no_enrollment,Graduate,Other,12,50-99,Pvt Ltd,5,17,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,32,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,14,1000-4999,Pvt Ltd,5,38,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10-49,Pvt Ltd,2,32,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,74,1.0
city_103,Male,No relevent experience,Full time course,High School,STEM,7,50-99,Pvt Ltd,0,69,0.0
city_116,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,1000-4999,Pvt Ltd,3,52,1.0
city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1-9,Pvt Ltd,5,29,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,1,100-500,Pvt Ltd,1,32,1.0
city_146,Male,No relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,2,43,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,50-99,Pvt Ltd,1,42,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10-49,Pvt Ltd,1,156,1.0
city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,21,100-500,Pvt Ltd,3,102,0.0
city_103,Male,No relevent experience,no_enrollment,High School,STEM,3,50-99,Pvt Ltd,1,33,0.0
city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,13,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,50-99,Pvt Ltd,5,50,0.0
city_45,Female,No relevent experience,no_enrollment,Phd,STEM,21,1-9,Public Sector,4,87,0.0
city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,5,82,1.0
city_138,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,2,7,0.0
city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,3,1-9,Pvt Ltd,1,56,0.0
city_97,Male,No relevent experience,Full time course,Masters,STEM,14,50-99,Pvt Ltd,2,96,0.0
city_114,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,4,24,1.0
city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,33,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,150,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000-11000,Pvt Ltd,0,85,1.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1000-4999,Pvt Ltd,5,78,0.0
city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,86,0.0
city_28,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10-49,Pvt Ltd,1,29,0.0
city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,11,10-49,Pvt Ltd,5,100,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,24,0.0
city_36,Male,No relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,2,37,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,4,79,0.0
city_128,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,250,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,51,1.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,Pvt Ltd,1,23,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10-49,Funded Startup,1,20,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,0,81,1.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,21,5000-9999,Pvt Ltd,5,36,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,5,28,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Public Sector,1,85,0.0
city_45,Male,Has relevent experience,no_enrollment,High School,STEM,12,500-999,Pvt Ltd,5,188,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Funded Startup,1,46,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1-9,Pvt Ltd,1,32,1.0
city_165,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1000-4999,Pvt Ltd,1,61,0.0
city_114,Male,No relevent experience,no_enrollment,Phd,STEM,20,1000-4999,Public Sector,2,24,0.0
city_158,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,59,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,19,0.0
city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,21,10000-11000,NGO,5,88,0.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,5,67,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,1,500-999,Pvt Ltd,1,2,1.0
city_40,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,3,98,0.0
city_67,Male,No relevent experience,no_enrollment,High School,STEM,2,50-99,Pvt Ltd,0,34,0.0
city_160,Female,No relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,1,12,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,3,70,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,5,74,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,50,1.0
city_75,Male,No relevent experience,Part time course,Graduate,STEM,3,500-999,Pvt Ltd,0,40,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,4,10-49,Pvt Ltd,1,156,1.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,46,0.0
city_150,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,NGO,1,65,0.0
city_114,Male,Has relevent experience,no_enrollment,High School,STEM,7,10-49,Pvt Ltd,5,96,0.0
city_105,Male,Has relevent experience,Part time course,High School,STEM,3,50-99,Funded Startup,1,133,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Funded Startup,2,53,0.0
city_19,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,12,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,4,89,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,40,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,4,66,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,50-99,Pvt Ltd,5,23,0.0
city_19,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000-11000,Pvt Ltd,1,114,0.0
city_14,Male,No relevent experience,no_enrollment,Graduate,STEM,4,1-9,Pvt Ltd,1,48,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,1,42,0.0
city_61,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,4,32,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000-11000,Pvt Ltd,1,9,1.0
city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,3,52,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,0,10000-11000,Pvt Ltd,5,14,0.0
city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10-49,NGO,1,39,0.0
city_162,Male,No relevent experience,Full time course,Graduate,STEM,0,50-99,Pvt Ltd,0,2,0.0
city_98,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,29,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,0,50-99,Funded Startup,1,36,1.0
city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,134,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,48,0.0
city_136,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,80,1.0
city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,2,1-9,Pvt Ltd,1,25,0.0
city_103,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000-11000,Public Sector,2,30,0.0
city_165,Male,Has relevent experience,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,1,64,0.0
city_142,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,106,0.0
